2019-09-01 13:34:18.531 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 7584 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-09-01 13:34:50.810 [http-nio-8012-exec-9] INFO  com.payProject.manage.contorller.ChannelContorller - 查询商户请求参数com.payProject.manage.entity.AccountEntity@296b65fd[
  accountId=<null>
  accountName=<null>
  accountType=<null>
  cashBalance=<null>
  freezeBalance=<null>
  accountBalance=<null>
  dayDealAmountMax=<null>
  dayDealAmountMin=<null>
  sumDealAmount=<null>
  sumDealToDayAmount=<null>
  id=<null>
  createTime=2019-09-01 13:34:50.0
  submitTime=2019-09-01 13:34:50.0
  submitSystem=PP
  status=1
]
2019-09-01 13:34:50.874 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.AccountMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_account 
2019-09-01 13:34:50.875 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.AccountMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 13:34:50.878 [http-nio-8012-exec-9] DEBUG c.p.m.mapper.AccountMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 13:34:50.879 [http-nio-8012-exec-9] DEBUG c.p.manage.mapper.AccountMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, id, accountId, accountName, accountType, cashBalance, freezeBalance, accountBalance, dayDealAmountMax, dayDealAmountMin, SumDealAmount, SumDealToDayAmount, createTime, submitTime, submitSystem, status from manage_account LIMIT ? 
2019-09-01 13:34:50.879 [http-nio-8012-exec-9] DEBUG c.p.manage.mapper.AccountMapper.selectByExample - ==> Parameters: 10(Integer)
2019-09-01 13:34:50.881 [http-nio-8012-exec-9] DEBUG c.p.manage.mapper.AccountMapper.selectByExample - <==      Total: 2
2019-09-01 13:34:50.883 [http-nio-8012-exec-9] INFO  com.payProject.manage.contorller.ChannelContorller - 商户列表响应结果集com.payProject.config.common.PageResult@2570a170[
  Code=0
  mas=<null>
  count=2
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=2, pages=1, reasonable=false, pageSizeZero=false}[com.payProject.manage.entity.AccountEntity@2357485a[
  accountId=AC1000
  accountName=尼古拉顶
  accountType=0
  cashBalance=0
  freezeBalance=0
  accountBalance=0
  dayDealAmountMax=202321
  dayDealAmountMin=100
  sumDealAmount=0
  sumDealToDayAmount=0
  id=38
  createTime=2019-08-27 10:17:53.0
  submitTime=2019-08-27 16:26:54.0
  submitSystem=PP
  status=1
], com.payProject.manage.entity.AccountEntity@5e381875[
  accountId=AC1001
  accountName=这是自己
  accountType=0
  cashBalance=0
  freezeBalance=0
  accountBalance=0
  dayDealAmountMax=200500
  dayDealAmountMin=20
  sumDealAmount=0
  sumDealToDayAmount=0
  id=40
  createTime=2019-08-27 16:18:18.0
  submitTime=2019-08-27 16:26:34.0
  submitSystem=PP
  status=1
]]
]
2019-09-01 13:34:50.904 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.074 [http-nio-8012-exec-8] DEBUG c.p.manage.mapper.ChannelMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, id, channelNo, channelAccount, channelName, channelStautus, createTime, submitTime, submitSystem, status from manage_channel 
2019-09-01 13:34:51.074 [http-nio-8012-exec-8] DEBUG c.p.manage.mapper.ChannelMapper.selectByExample - ==> Parameters: 
2019-09-01 13:34:51.079 [http-nio-8012-exec-8] DEBUG c.p.manage.mapper.ChannelMapper.selectByExample - <==      Total: 1
2019-09-01 13:34:51.083 [http-nio-8012-exec-8] DEBUG c.p.manage.mapper.PayTypeMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, id, payTypeNo, payTypeName, createTime, submitTime, submitSystem, status from manage_paytype 
2019-09-01 13:34:51.083 [http-nio-8012-exec-8] DEBUG c.p.manage.mapper.PayTypeMapper.selectByExample - ==> Parameters: 
2019-09-01 13:34:51.086 [http-nio-8012-exec-8] DEBUG c.p.manage.mapper.PayTypeMapper.selectByExample - <==      Total: 2
2019-09-01 13:34:51.087 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.309 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.315 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.317 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.319 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.320 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.317 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.347 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.350 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.387 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.401 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.444 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.452 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.453 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.480 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.506 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.533 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.559 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.590 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:51.630 [http-nio-8012-exec-1] INFO  com.payProject.manage.contorller.ChannelContorller - 查询商户费率请求参数com.payProject.manage.entity.AccountFee@20e9dd3c[
  accountId=<null>
  accountChannel=<null>
  channelProduct=<null>
  accountFee=<null>
  accountCost=<null>
  withdrawal=<null>
  withdrawalCost=<null>
  feeStautus=<null>
  id=<null>
  createTime=2019-09-01 13:34:51.0
  submitTime=2019-09-01 13:34:51.0
  submitSystem=PP
  status=1
]
2019-09-01 13:34:51.634 [http-nio-8012-exec-1] DEBUG c.p.m.m.AccountFeeMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_account_fee 
2019-09-01 13:34:51.635 [http-nio-8012-exec-1] DEBUG c.p.m.m.AccountFeeMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 13:34:51.637 [http-nio-8012-exec-1] DEBUG c.p.m.m.AccountFeeMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 13:34:51.637 [http-nio-8012-exec-1] DEBUG c.p.manage.mapper.AccountFeeMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, id, accountId, accountChannel, ChannelProduct, accountFee, accountCost, withdrawal, withdrawalCost, FeeStautus, createTime, submitTime, submitSystem, status from manage_account_fee LIMIT ? 
2019-09-01 13:34:51.637 [http-nio-8012-exec-1] DEBUG c.p.manage.mapper.AccountFeeMapper.selectByExample - ==> Parameters: 10(Integer)
2019-09-01 13:34:51.638 [http-nio-8012-exec-1] DEBUG c.p.manage.mapper.AccountFeeMapper.selectByExample - <==      Total: 1
2019-09-01 13:34:51.639 [http-nio-8012-exec-1] INFO  com.payProject.manage.contorller.ChannelContorller - 商户费率列表响应结果集com.payProject.config.common.PageResult@6d1ad7d0[
  Code=0
  mas=<null>
  count=1
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=1, pages=1, reasonable=false, pageSizeZero=false}[com.payProject.manage.entity.AccountFee@7f1086e0[
  accountId=AC1000
  accountChannel=CH100000
  channelProduct=PAY1000
  accountFee=0.006
  accountCost=0.001
  withdrawal=2
  withdrawalCost=2
  feeStautus=1
  id=6
  createTime=2019-08-27 14:23:44.0
  submitTime=2019-08-27 15:13:38.0
  submitSystem=PP
  status=1
]]
]
2019-09-01 13:34:51.644 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.732 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.958 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.959 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.961 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.961 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.964 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.964 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:52.999 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.004 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.036 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.043 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.051 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.067 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.073 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.076 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.114 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.145 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.177 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.205 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.245 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 13:34:53.291 [http-nio-8012-exec-6] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@18b9cf4[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 13:34:53.0
  submitTime=2019-09-01 13:34:53.0
  submitSystem=PP
  status=1
]
2019-09-01 13:34:53.303 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 13:34:53.304 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 13:34:53.307 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 13:34:53.308 [http-nio-8012-exec-6] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@3e782466[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
